t,¦Ì,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,B Density,X4 Density,B FirstIonization,X2 FirstIonization,X3 FirstIonization,B AtomicMass,B MeltingPoint
0.817026698,0.581709145,20,20,64,0.757,0.757,0.232,8.69,0.0017,8.9938,12.9676,17.4228,112.411,594.33
0.805299425,0.489281211,20,20,64,0.757,0.757,0.232,8.69,3.12,8.9938,12.9676,11.8138,112.411,594.33
0.815485764,0.568914956,20,20,64,0.757,0.757,0.232,8.69,0.0017,8.9938,11.8138,17.4228,112.411,594.33
0.806562623,0.498714653,20,20,64,0.757,0.757,0.232,8.69,0.00321,8.9938,11.8138,12.9676,112.411,594.33
0.885996345,0.422096317,20,20,32,0.757,0.757,0.421,8.86,3.12,7.881,12.9676,11.8138,58.933,1768.15
0.877834084,0.395225464,20,20,32,0.757,0.757,0.421,8.86,4.93,7.881,12.9676,10.4513,58.933,1768.15
0.888709534,0.431259045,20,20,32,0.757,0.757,0.421,8.86,0.00321,7.881,11.8138,12.9676,58.933,1768.15
0.875433981,0.387516255,20,20,32,0.757,0.757,0.421,8.86,4.93,7.881,11.8138,10.4513,58.933,1768.15
0.884407001,0.416783217,20,20,32,0.757,0.757,0.421,8.86,0.00321,7.881,10.4513,12.9676,58.933,1768.15
0.879307282,0.4,20,20,32,0.757,0.757,0.421,8.86,3.12,7.881,10.4513,11.8138,58.933,1768.15
0.885996345,0.422096317,20,20,32,0.757,0.757,0.421,8.86,3.12,7.881,17.4228,11.8138,58.933,1768.15
0.877834084,0.395225464,20,20,32,0.757,0.757,0.421,8.86,4.93,7.881,17.4228,10.4513,58.933,1768.15
0.897973011,0.463452566,20,20,32,0.757,0.757,0.421,8.86,0.0017,7.881,11.8138,17.4228,58.933,1768.15
0.868187608,0.364749082,20,20,32,0.757,0.757,0.421,8.86,4.93,7.881,11.8138,10.4513,58.933,1768.15
0.893226079,0.446776612,20,20,32,0.757,0.757,0.421,8.86,0.0017,7.881,10.4513,17.4228,58.933,1768.15
0.871731091,0.375788146,20,20,32,0.757,0.757,0.421,8.86,3.12,7.881,10.4513,11.8138,58.933,1768.15
0.888709534,0.431259045,20,20,32,0.757,0.757,0.421,8.86,0.00321,7.881,17.4228,12.9676,58.933,1768.15
0.875433981,0.387516255,20,20,32,0.757,0.757,0.421,8.86,4.93,7.881,17.4228,10.4513,58.933,1768.15
0.897973011,0.463452566,20,20,32,0.757,0.757,0.421,8.86,0.0017,7.881,12.9676,17.4228,58.933,1768.15
0.868187608,0.364749082,20,20,32,0.757,0.757,0.421,8.86,4.93,7.881,12.9676,10.4513,58.933,1768.15
0.890377314,0.436950147,20,20,32,0.757,0.757,0.421,8.86,0.0017,7.881,10.4513,17.4228,58.933,1768.15
0.87402604,0.383033419,20,20,32,0.757,0.757,0.421,8.86,0.00321,7.881,10.4513,12.9676,58.933,1768.15
0.884407001,0.416783217,20,20,32,0.757,0.757,0.421,8.86,0.00321,7.881,17.4228,12.9676,58.933,1768.15
0.879307282,0.4,20,20,32,0.757,0.757,0.421,8.86,3.12,7.881,17.4228,11.8138,58.933,1768.15
0.893226079,0.446776612,20,20,32,0.757,0.757,0.421,8.86,0.0017,7.881,12.9676,17.4228,58.933,1768.15
0.871731091,0.375788146,20,20,32,0.757,0.757,0.421,8.86,3.12,7.881,12.9676,11.8138,58.933,1768.15
0.890377314,0.436950147,20,20,32,0.757,0.757,0.421,8.86,0.0017,7.881,11.8138,17.4228,58.933,1768.15
0.87402604,0.383033419,20,20,32,0.757,0.757,0.421,8.86,0.00321,7.881,11.8138,12.9676,58.933,1768.15
0.913285761,0.379603399,20,20,28,0.757,0.757,0.449,7.15,3.12,6.7665,12.9676,11.8138,51.996,2130.15
0.903602208,0.355437666,20,20,28,0.757,0.757,0.449,7.15,4.93,6.7665,12.9676,10.4513,51.996,2130.15
0.916510666,0.387843705,20,20,28,0.757,0.757,0.449,7.15,0.00321,6.7665,11.8138,12.9676,51.996,2130.15
0.90075994,0.348504551,20,20,28,0.757,0.757,0.449,7.15,4.93,6.7665,11.8138,10.4513,51.996,2130.15
0.911398059,0.374825175,20,20,28,0.757,0.757,0.449,7.15,0.00321,6.7665,10.4513,12.9676,51.996,2130.15
0.905347972,0.359731544,20,20,28,0.757,0.757,0.449,7.15,3.12,6.7665,10.4513,11.8138,51.996,2130.15
0.913285761,0.379603399,20,20,28,0.757,0.757,0.449,7.15,3.12,6.7665,17.4228,11.8138,51.996,2130.15
0.903602208,0.355437666,20,20,28,0.757,0.757,0.449,7.15,4.93,6.7665,17.4228,10.4513,51.996,2130.15
0.927544021,0.416796267,20,20,28,0.757,0.757,0.449,7.15,0.0017,6.7665,11.8138,17.4228,51.996,2130.15
0.892192796,0.328029376,20,20,28,0.757,0.757,0.449,7.15,4.93,6.7665,11.8138,10.4513,51.996,2130.15
0.921885739,0.4017991,20,20,28,0.757,0.757,0.449,7.15,0.0017,6.7665,10.4513,17.4228,51.996,2130.15
0.896379473,0.337957125,20,20,28,0.757,0.757,0.449,7.15,3.12,6.7665,10.4513,11.8138,51.996,2130.15
0.916510666,0.387843705,20,20,28,0.757,0.757,0.449,7.15,0.00321,6.7665,17.4228,12.9676,51.996,2130.15
0.90075994,0.348504551,20,20,28,0.757,0.757,0.449,7.15,4.93,6.7665,17.4228,10.4513,51.996,2130.15
0.927544021,0.416796267,20,20,28,0.757,0.757,0.449,7.15,0.0017,6.7665,12.9676,17.4228,51.996,2130.15
0.892192796,0.328029376,20,20,28,0.757,0.757,0.449,7.15,4.93,6.7665,12.9676,10.4513,51.996,2130.15
0.918494493,0.392961877,20,20,28,0.757,0.757,0.449,7.15,0.0017,6.7665,10.4513,17.4228,51.996,2130.15
0.899093708,0.344473008,20,20,28,0.757,0.757,0.449,7.15,0.00321,6.7665,10.4513,12.9676,51.996,2130.15
0.911398059,0.374825175,20,20,28,0.757,0.757,0.449,7.15,0.00321,6.7665,17.4228,12.9676,51.996,2130.15
0.905347972,0.359731544,20,20,28,0.757,0.757,0.449,7.15,3.12,6.7665,17.4228,11.8138,51.996,2130.15
0.921885739,0.4017991,20,20,28,0.757,0.757,0.449,7.15,0.0017,6.7665,12.9676,17.4228,51.996,2130.15
0.896379473,0.337957125,20,20,28,0.757,0.757,0.449,7.15,3.12,6.7665,12.9676,11.8138,51.996,2130.15
0.918494493,0.392961877,20,20,28,0.757,0.757,0.449,7.15,0.0017,6.7665,11.8138,17.4228,51.996,2130.15
0.899093708,0.344473008,20,20,28,0.757,0.757,0.449,7.15,0.00321,6.7665,11.8138,12.9676,51.996,2130.15
0.891322977,0.413597734,20,20,35,0.757,0.757,0.385,8.96,3.12,7.7264,12.9676,11.8138,63.546,1357.75
0.882869461,0.387267905,20,20,35,0.757,0.757,0.385,8.96,4.93,7.7264,12.9676,10.4513,63.546,1357.75
0.894134007,0.422575977,20,20,35,0.757,0.757,0.385,8.96,0.00321,7.7264,11.8138,12.9676,63.546,1357.75
0.880384597,0.379713914,20,20,35,0.757,0.757,0.385,8.96,4.93,7.7264,11.8138,10.4513,63.546,1357.75
0.889676556,0.408391608,20,20,35,0.757,0.757,0.385,8.96,0.00321,7.7264,10.4513,12.9676,63.546,1357.75
0.884394884,0.391946309,20,20,35,0.757,0.757,0.385,8.96,3.12,7.7264,10.4513,11.8138,63.546,1357.75
0.891322977,0.413597734,20,20,35,0.757,0.757,0.385,8.96,3.12,7.7264,17.4228,11.8138,63.546,1357.75
0.882869461,0.387267905,20,20,35,0.757,0.757,0.385,8.96,4.93,7.7264,17.4228,10.4513,63.546,1357.75
0.903735405,0.454121306,20,20,35,0.757,0.757,0.385,8.96,0.0017,7.7264,11.8138,17.4228,63.546,1357.75
0.872884746,0.357405141,20,20,35,0.757,0.757,0.385,8.96,4.93,7.7264,11.8138,10.4513,63.546,1357.75
0.898814563,0.437781109,20,20,35,0.757,0.757,0.385,8.96,0.0017,7.7264,10.4513,17.4228,63.546,1357.75
0.876551724,0.368221942,20,20,35,0.757,0.757,0.385,8.96,3.12,7.7264,10.4513,11.8138,63.546,1357.75
0.894134007,0.422575977,20,20,35,0.757,0.757,0.385,8.96,0.00321,7.7264,17.4228,12.9676,63.546,1357.75
0.880384597,0.379713914,20,20,35,0.757,0.757,0.385,8.96,4.93,7.7264,17.4228,10.4513,63.546,1357.75
0.903735405,0.454121306,20,20,35,0.757,0.757,0.385,8.96,0.0017,7.7264,12.9676,17.4228,63.546,1357.75
0.872884746,0.357405141,20,20,35,0.757,0.757,0.385,8.96,4.93,7.7264,12.9676,10.4513,63.546,1357.75
0.895862185,0.428152493,20,20,35,0.757,0.757,0.385,8.96,0.0017,7.7264,10.4513,17.4228,63.546,1357.75
0.878927121,0.375321337,20,20,35,0.757,0.757,0.385,8.96,0.00321,7.7264,10.4513,12.9676,63.546,1357.75
0.889676556,0.408391608,20,20,35,0.757,0.757,0.385,8.96,0.00321,7.7264,17.4228,12.9676,63.546,1357.75
0.884394884,0.391946309,20,20,35,0.757,0.757,0.385,8.96,3.12,7.7264,17.4228,11.8138,63.546,1357.75
0.898814563,0.437781109,20,20,35,0.757,0.757,0.385,8.96,0.0017,7.7264,12.9676,17.4228,63.546,1357.75
0.876551724,0.368221942,20,20,35,0.757,0.757,0.385,8.96,3.12,7.7264,12.9676,11.8138,63.546,1357.75
0.895862185,0.428152493,20,20,35,0.757,0.757,0.385,8.96,0.0017,7.7264,11.8138,17.4228,63.546,1357.75
0.878927121,0.375321337,20,20,35,0.757,0.757,0.385,8.96,0.00321,7.7264,11.8138,12.9676,63.546,1357.75
0.920849204,0.368271955,20,20,30,0.757,0.757,0.449,7.87,3.12,7.9024,12.9676,11.8138,55.845,1808.15
0.910731219,0.344827586,20,20,30,0.757,0.757,0.449,7.87,4.93,7.9024,12.9676,10.4513,55.845,1808.15
0.924220535,0.376266281,20,20,30,0.757,0.757,0.449,7.87,0.00321,7.9024,11.8138,12.9676,55.845,1808.15
0.907762933,0.33810143,20,20,30,0.757,0.757,0.449,7.87,4.93,7.9024,11.8138,10.4513,55.845,1808.15
0.918876197,0.363636364,20,20,30,0.757,0.757,0.449,7.87,0.00321,7.9024,10.4513,12.9676,55.845,1808.15
0.912554722,0.348993289,20,20,30,0.757,0.757,0.449,7.87,3.12,7.9024,10.4513,11.8138,55.845,1808.15
0.920849204,0.368271955,20,20,30,0.757,0.757,0.449,7.87,3.12,7.9024,17.4228,11.8138,55.845,1808.15
0.910731219,0.344827586,20,20,30,0.757,0.757,0.449,7.87,4.93,7.9024,17.4228,10.4513,55.845,1808.15
0.935761466,0.404354588,20,20,30,0.757,0.757,0.449,7.87,0.0017,7.9024,11.8138,17.4228,55.845,1808.15
0.89882004,0.318237454,20,20,30,0.757,0.757,0.449,7.87,4.93,7.9024,11.8138,10.4513,55.845,1808.15
0.929841603,0.389805097,20,20,30,0.757,0.757,0.449,7.87,0.0017,7.9024,10.4513,17.4228,55.845,1808.15
0.903189573,0.327868852,20,20,30,0.757,0.757,0.449,7.87,3.12,7.9024,10.4513,11.8138,55.845,1808.15
0.924220535,0.376266281,20,20,30,0.757,0.757,0.449,7.87,0.00321,7.9024,17.4228,12.9676,55.845,1808.15
0.907762933,0.33810143,20,20,30,0.757,0.757,0.449,7.87,4.93,7.9024,17.4228,10.4513,55.845,1808.15
0.935761466,0.404354588,20,20,30,0.757,0.757,0.449,7.87,0.0017,7.9024,12.9676,17.4228,55.845,1808.15
0.89882004,0.318237454,20,20,30,0.757,0.757,0.449,7.87,4.93,7.9024,12.9676,10.4513,55.845,1808.15
0.92629487,0.381231672,20,20,30,0.757,0.757,0.449,7.87,0.0017,7.9024,10.4513,17.4228,55.845,1808.15
0.90602314,0.334190231,20,20,30,0.757,0.757,0.449,7.87,0.00321,7.9024,10.4513,12.9676,55.845,1808.15
0.918876197,0.363636364,20,20,30,0.757,0.757,0.449,7.87,0.00321,7.9024,17.4228,12.9676,55.845,1808.15
0.912554722,0.348993289,20,20,30,0.757,0.757,0.449,7.87,3.12,7.9024,17.4228,11.8138,55.845,1808.15
0.929841603,0.389805097,20,20,30,0.757,0.757,0.449,7.87,0.0017,7.9024,12.9676,17.4228,55.845,1808.15
0.903189573,0.327868852,20,20,30,0.757,0.757,0.449,7.87,3.12,7.9024,12.9676,11.8138,55.845,1808.15
0.92629487,0.381231672,20,20,30,0.757,0.757,0.449,7.87,0.0017,7.9024,11.8138,17.4228,55.845,1808.15
0.90602314,0.334190231,20,20,30,0.757,0.757,0.449,7.87,0.00321,7.9024,11.8138,12.9676,55.845,1808.15
0.894909789,0.407932011,20,20,12,0.757,0.757,1.023,1.74,3.12,7.6462,12.9676,11.8138,24.305,923.15
0.886258595,0.381962865,20,20,12,0.757,0.757,1.023,1.74,4.93,7.6462,12.9676,10.4513,24.305,923.15
0.897787262,0.416787265,20,20,12,0.757,0.757,1.023,1.74,0.00321,7.6462,11.8138,12.9676,24.305,923.15
0.883716233,0.374512354,20,20,12,0.757,0.757,1.023,1.74,4.93,7.6462,11.8138,10.4513,24.305,923.15
0.893224618,0.402797203,20,20,12,0.757,0.757,1.023,1.74,0.00321,7.6462,10.4513,12.9676,24.305,923.15
0.887819453,0.386577181,20,20,12,0.757,0.757,1.023,1.74,3.12,7.6462,10.4513,11.8138,24.305,923.15
0.894909789,0.407932011,20,20,12,0.757,0.757,1.023,1.74,3.12,7.6462,17.4228,11.8138,24.305,923.15
0.886258595,0.381962865,20,20,12,0.757,0.757,1.023,1.74,4.93,7.6462,17.4228,10.4513,24.305,923.15
0.907618264,0.447900467,20,20,12,0.757,0.757,1.023,1.74,0.0017,7.6462,11.8138,17.4228,24.305,923.15
0.87604451,0.35250918,20,20,12,0.757,0.757,1.023,1.74,4.93,7.6462,11.8138,10.4513,24.305,923.15
0.902579232,0.431784108,20,20,12,0.757,0.757,1.023,1.74,0.0017,7.6462,10.4513,17.4228,24.305,923.15
0.879795209,0.363177806,20,20,12,0.757,0.757,1.023,1.74,3.12,7.6462,10.4513,11.8138,24.305,923.15
0.897787262,0.416787265,20,20,12,0.757,0.757,1.023,1.74,0.00321,7.6462,17.4228,12.9676,24.305,923.15
0.883716233,0.374512354,20,20,12,0.757,0.757,1.023,1.74,4.93,7.6462,17.4228,10.4513,24.305,923.15
0.907618264,0.447900467,20,20,12,0.757,0.757,1.023,1.74,0.0017,7.6462,12.9676,17.4228,24.305,923.15
0.87604451,0.35250918,20,20,12,0.757,0.757,1.023,1.74,4.93,7.6462,12.9676,10.4513,24.305,923.15
0.899556462,0.42228739,20,20,12,0.757,0.757,1.023,1.74,0.0017,7.6462,10.4513,17.4228,24.305,923.15
0.882225159,0.370179949,20,20,12,0.757,0.757,1.023,1.74,0.00321,7.6462,10.4513,12.9676,24.305,923.15
0.893224618,0.402797203,20,20,12,0.757,0.757,1.023,1.74,0.00321,7.6462,17.4228,12.9676,24.305,923.15
0.887819453,0.386577181,20,20,12,0.757,0.757,1.023,1.74,3.12,7.6462,17.4228,11.8138,24.305,923.15
0.902579232,0.431784108,20,20,12,0.757,0.757,1.023,1.74,0.0017,7.6462,12.9676,17.4228,24.305,923.15
0.879795209,0.363177806,20,20,12,0.757,0.757,1.023,1.74,3.12,7.6462,12.9676,11.8138,24.305,923.15
0.899556462,0.42228739,20,20,12,0.757,0.757,1.023,1.74,0.0017,7.6462,11.8138,17.4228,24.305,923.15
0.882225159,0.370179949,20,20,12,0.757,0.757,1.023,1.74,0.00321,7.6462,11.8138,12.9676,24.305,923.15
0.936358243,0.345609065,20,20,30,0.757,0.757,0.479,7.44,3.12,7.434,12.9676,11.8138,54.938,1519.15
0.92533212,0.323607427,20,20,30,0.757,0.757,0.479,7.44,4.93,7.434,12.9676,10.4513,54.938,1519.15
0.940036074,0.353111433,20,20,30,0.757,0.757,0.479,7.44,0.00321,7.434,11.8138,12.9676,54.938,1519.15
0.922100748,0.317295189,20,20,30,0.757,0.757,0.479,7.44,4.93,7.434,11.8138,10.4513,54.938,1519.15
0.934206769,0.341258741,20,20,30,0.757,0.757,0.479,7.44,0.00321,7.434,10.4513,12.9676,54.938,1519.15
0.927317993,0.327516779,20,20,30,0.757,0.757,0.479,7.44,3.12,7.434,10.4513,11.8138,54.938,1519.15
0.936358243,0.345609065,20,20,30,0.757,0.757,0.479,7.44,3.12,7.434,17.4228,11.8138,54.938,1519.15
0.92533212,0.323607427,20,20,30,0.757,0.757,0.479,7.44,4.93,7.434,17.4228,10.4513,54.938,1519.15
0.952641041,0.379471229,20,20,30,0.757,0.757,0.479,7.44,0.0017,7.434,11.8138,17.4228,54.938,1519.15
0.912374348,0.298653611,20,20,30,0.757,0.757,0.479,7.44,4.93,7.434,11.8138,10.4513,54.938,1519.15
0.946172521,0.365817091,20,20,30,0.757,0.757,0.479,7.44,0.0017,7.434,10.4513,17.4228,54.938,1519.15
0.917124996,0.307692308,20,20,30,0.757,0.757,0.479,7.44,3.12,7.434,10.4513,11.8138,54.938,1519.15
0.940036074,0.353111433,20,20,30,0.757,0.757,0.479,7.44,0.00321,7.434,17.4228,12.9676,54.938,1519.15
0.922100748,0.317295189,20,20,30,0.757,0.757,0.479,7.44,4.93,7.434,17.4228,10.4513,54.938,1519.15
0.952641041,0.379471229,20,20,30,0.757,0.757,0.479,7.44,0.0017,7.434,12.9676,17.4228,54.938,1519.15
0.912374348,0.298653611,20,20,30,0.757,0.757,0.479,7.44,4.93,7.434,12.9676,10.4513,54.938,1519.15
0.942299965,0.357771261,20,20,30,0.757,0.757,0.479,7.44,0.0017,7.434,10.4513,17.4228,54.938,1519.15
0.920207455,0.313624679,20,20,30,0.757,0.757,0.479,7.44,0.00321,7.434,10.4513,12.9676,54.938,1519.15
0.934206769,0.341258741,20,20,30,0.757,0.757,0.479,7.44,0.00321,7.434,17.4228,12.9676,54.938,1519.15
0.927317993,0.327516779,20,20,30,0.757,0.757,0.479,7.44,3.12,7.434,17.4228,11.8138,54.938,1519.15
0.946172521,0.365817091,20,20,30,0.757,0.757,0.479,7.44,0.0017,7.434,12.9676,17.4228,54.938,1519.15
0.917124996,0.307692308,20,20,30,0.757,0.757,0.479,7.44,3.12,7.434,12.9676,11.8138,54.938,1519.15
0.942299965,0.357771261,20,20,30,0.757,0.757,0.479,7.44,0.0017,7.434,11.8138,17.4228,54.938,1519.15
0.920207455,0.313624679,20,20,30,0.757,0.757,0.479,7.44,0.00321,7.434,11.8138,12.9676,54.938,1519.15
0.905845551,0.390934844,20,20,31,0.757,0.757,0.444,8.91,3.12,7.6398,12.9676,11.8138,58.693,1726.15
0.896583938,0.366047745,20,20,31,0.757,0.757,0.444,8.91,4.93,7.6398,12.9676,10.4513,58.693,1726.15
0.908928365,0.399421129,20,20,31,0.757,0.757,0.444,8.91,0.00321,7.6398,11.8138,12.9676,58.693,1726.15
0.89386417,0.358907672,20,20,31,0.757,0.757,0.444,8.91,4.93,7.6398,11.8138,10.4513,58.693,1726.15
0.904040658,0.386013986,20,20,31,0.757,0.757,0.444,8.91,0.00321,7.6398,10.4513,12.9676,58.693,1726.15
0.898254158,0.370469799,20,20,31,0.757,0.757,0.444,8.91,3.12,7.6398,10.4513,11.8138,58.693,1726.15
0.905845551,0.390934844,20,20,31,0.757,0.757,0.444,8.91,3.12,7.6398,17.4228,11.8138,58.693,1726.15
0.896583938,0.366047745,20,20,31,0.757,0.757,0.444,8.91,4.93,7.6398,17.4228,10.4513,58.693,1726.15
0.919469645,0.429237947,20,20,31,0.757,0.757,0.444,8.91,0.0017,7.6398,11.8138,17.4228,58.693,1726.15
0.885662565,0.337821297,20,20,31,0.757,0.757,0.444,8.91,4.93,7.6398,11.8138,10.4513,58.693,1726.15
0.914064863,0.413793103,20,20,31,0.757,0.757,0.444,8.91,0.0017,7.6398,10.4513,17.4228,58.693,1726.15
0.889671301,0.348045397,20,20,31,0.757,0.757,0.444,8.91,3.12,7.6398,10.4513,11.8138,58.693,1726.15
0.908928365,0.399421129,20,20,31,0.757,0.757,0.444,8.91,0.00321,7.6398,17.4228,12.9676,58.693,1726.15
0.89386417,0.358907672,20,20,31,0.757,0.757,0.444,8.91,4.93,7.6398,17.4228,10.4513,58.693,1726.15
0.919469645,0.429237947,20,20,31,0.757,0.757,0.444,8.91,0.0017,7.6398,12.9676,17.4228,58.693,1726.15
0.885662565,0.337821297,20,20,31,0.757,0.757,0.444,8.91,4.93,7.6398,12.9676,10.4513,58.693,1726.15
0.910824392,0.404692082,20,20,31,0.757,0.757,0.444,8.91,0.0017,7.6398,10.4513,17.4228,58.693,1726.15
0.892269468,0.354755784,20,20,31,0.757,0.757,0.444,8.91,0.00321,7.6398,10.4513,12.9676,58.693,1726.15
0.904040658,0.386013986,20,20,31,0.757,0.757,0.444,8.91,0.00321,7.6398,17.4228,12.9676,58.693,1726.15
0.898254158,0.370469799,20,20,31,0.757,0.757,0.444,8.91,3.12,7.6398,17.4228,11.8138,58.693,1726.15
0.914064863,0.413793103,20,20,31,0.757,0.757,0.444,8.91,0.0017,7.6398,12.9676,17.4228,58.693,1726.15
0.889671301,0.348045397,20,20,31,0.757,0.757,0.444,8.91,3.12,7.6398,12.9676,11.8138,58.693,1726.15
0.910824392,0.404692082,20,20,31,0.757,0.757,0.444,8.91,0.0017,7.6398,11.8138,17.4228,58.693,1726.15
0.892269468,0.354755784,20,20,31,0.757,0.757,0.444,8.91,0.00321,7.6398,11.8138,12.9676,58.693,1726.15
0.990565709,0.300283286,20,48,41,0.757,0.363,0.32,5.32,3.12,7.8994,12.9676,11.8138,72.64,1211.45
0.976480793,0.281167109,20,48,41,0.757,0.363,0.32,5.32,4.93,7.8994,12.9676,10.4513,72.64,1211.45
0.995274329,0.306801737,20,48,41,0.757,0.363,0.32,5.32,0.00321,7.8994,11.8138,12.9676,72.64,1211.45
0.972361924,0.275682705,20,48,41,0.757,0.363,0.32,5.32,4.93,7.8994,11.8138,10.4513,72.64,1211.45
0.98781368,0.296503497,20,48,41,0.757,0.363,0.32,5.32,0.00321,7.8994,10.4513,12.9676,72.64,1211.45
0.979014091,0.284563758,20,48,41,0.757,0.363,0.32,5.32,3.12,7.8994,10.4513,11.8138,72.64,1211.45
0.990565709,0.300283286,20,48,41,0.757,0.363,0.32,5.32,3.12,7.8994,17.4228,11.8138,72.64,1211.45
0.976480793,0.281167109,20,48,41,0.757,0.363,0.32,5.32,4.93,7.8994,17.4228,10.4513,72.64,1211.45
1.011452156,0.32970451,20,48,41,0.757,0.363,0.32,5.32,0.0017,7.8994,11.8138,17.4228,72.64,1211.45
0.959988507,0.259485924,20,48,41,0.757,0.363,0.32,5.32,4.93,7.8994,11.8138,10.4513,72.64,1211.45
1.003142385,0.317841079,20,48,41,0.757,0.363,0.32,5.32,0.0017,7.8994,10.4513,17.4228,72.64,1211.45
0.966027473,0.267339218,20,48,41,0.757,0.363,0.32,5.32,3.12,7.8994,10.4513,11.8138,72.64,1211.45
0.995274329,0.306801737,20,48,41,0.757,0.363,0.32,5.32,0.00321,7.8994,17.4228,12.9676,72.64,1211.45
0.972361924,0.275682705,20,48,41,0.757,0.363,0.32,5.32,4.93,7.8994,17.4228,10.4513,72.64,1211.45
1.011452156,0.32970451,20,48,41,0.757,0.363,0.32,5.32,0.0017,7.8994,12.9676,17.4228,72.64,1211.45
0.959988507,0.259485924,20,48,41,0.757,0.363,0.32,5.32,4.93,7.8994,12.9676,10.4513,72.64,1211.45
0.998175344,0.31085044,20,48,41,0.757,0.363,0.32,5.32,0.0017,7.8994,10.4513,17.4228,72.64,1211.45
0.969950514,0.272493573,20,48,41,0.757,0.363,0.32,5.32,0.00321,7.8994,10.4513,12.9676,72.64,1211.45
0.98781368,0.296503497,20,48,41,0.757,0.363,0.32,5.32,0.00321,7.8994,17.4228,12.9676,72.64,1211.45
0.979014091,0.284563758,20,48,41,0.757,0.363,0.32,5.32,3.12,7.8994,17.4228,11.8138,72.64,1211.45
1.003142385,0.317841079,20,48,41,0.757,0.363,0.32,5.32,0.0017,7.8994,12.9676,17.4228,72.64,1211.45
0.966027473,0.267339218,20,48,41,0.757,0.363,0.32,5.32,3.12,7.8994,12.9676,11.8138,72.64,1211.45
0.998175344,0.31085044,20,48,41,0.757,0.363,0.32,5.32,0.0017,7.8994,11.8138,17.4228,72.64,1211.45
0.969950514,0.272493573,20,48,41,0.757,0.363,0.32,5.32,0.00321,7.8994,11.8138,12.9676,72.64,1211.45
0.926007455,0.390934844,20,48,69,0.757,0.363,0.228,7.29,3.12,7.3439,12.9676,11.8138,118.71,505.21
0.915806258,0.366047745,20,48,69,0.757,0.363,0.228,7.29,4.93,7.3439,12.9676,10.4513,118.71,505.21
0.929403018,0.399421129,20,48,69,0.757,0.363,0.228,7.29,0.00321,7.3439,11.8138,12.9676,118.71,505.21
0.912810572,0.358907672,20,48,69,0.757,0.363,0.228,7.29,4.93,7.3439,11.8138,10.4513,118.71,505.21
0.924019457,0.386013986,20,48,69,0.757,0.363,0.228,7.29,0.00321,7.3439,10.4513,12.9676,118.71,505.21
0.917645921,0.370469799,20,48,69,0.757,0.363,0.228,7.29,3.12,7.3439,10.4513,11.8138,118.71,505.21
0.926007455,0.390934844,20,48,69,0.757,0.363,0.228,7.29,3.12,7.3439,17.4228,11.8138,118.71,505.21
0.915806258,0.366047745,20,48,69,0.757,0.363,0.228,7.29,4.93,7.3439,17.4228,10.4513,118.71,505.21
0.941013703,0.429237947,20,48,69,0.757,0.363,0.228,7.29,0.0017,7.3439,11.8138,17.4228,118.71,505.21
0.90377692,0.337821297,20,48,69,0.757,0.363,0.228,7.29,4.93,7.3439,11.8138,10.4513,118.71,505.21
0.935060611,0.413793103,20,48,69,0.757,0.363,0.228,7.29,0.0017,7.3439,10.4513,17.4228,118.71,505.21
0.908192339,0.348045397,20,48,69,0.757,0.363,0.228,7.29,3.12,7.3439,10.4513,11.8138,118.71,505.21
0.929403018,0.399421129,20,48,69,0.757,0.363,0.228,7.29,0.00321,7.3439,17.4228,12.9676,118.71,505.21
0.912810572,0.358907672,20,48,69,0.757,0.363,0.228,7.29,4.93,7.3439,17.4228,10.4513,118.71,505.21
0.941013703,0.429237947,20,48,69,0.757,0.363,0.228,7.29,0.0017,7.3439,12.9676,17.4228,118.71,505.21
0.90377692,0.337821297,20,48,69,0.757,0.363,0.228,7.29,4.93,7.3439,12.9676,10.4513,118.71,505.21
0.931491397,0.404692082,20,48,69,0.757,0.363,0.228,7.29,0.0017,7.3439,10.4513,17.4228,118.71,505.21
0.911054088,0.354755784,20,48,69,0.757,0.363,0.228,7.29,0.00321,7.3439,10.4513,12.9676,118.71,505.21
0.924019457,0.386013986,20,48,69,0.757,0.363,0.228,7.29,0.00321,7.3439,17.4228,12.9676,118.71,505.21
0.917645921,0.370469799,20,48,69,0.757,0.363,0.228,7.29,3.12,7.3439,17.4228,11.8138,118.71,505.21
0.935060611,0.413793103,20,48,69,0.757,0.363,0.228,7.29,0.0017,7.3439,12.9676,17.4228,118.71,505.21
0.908192339,0.348045397,20,48,69,0.757,0.363,0.228,7.29,3.12,7.3439,12.9676,11.8138,118.71,505.21
0.931491397,0.404692082,20,48,69,0.757,0.363,0.228,7.29,0.0017,7.3439,11.8138,17.4228,118.71,505.21
0.911054088,0.354755784,20,48,69,0.757,0.363,0.228,7.29,0.00321,7.3439,11.8138,12.9676,118.71,505.21
0.769322606,0.674220963,20,48,125,0.757,0.363,0.129,11.3,3.12,7.4167,12.9676,11.8138,207.2,600.75
0.766894672,0.631299735,20,48,125,0.757,0.363,0.129,11.3,4.93,7.4167,12.9676,10.4513,207.2,600.75
0.770122296,0.688856729,20,48,125,0.757,0.363,0.129,11.3,0.00321,7.4167,11.8138,12.9676,207.2,600.75
